Year,st,State,Gini,,,
1995,51,Wyoming,0.60,,,
1996,0,United States,0.60,,,
1996,1,Alabama,0.58,,,
1996,2,Alaska,0.67,,,
1996,3,Arizona,0.58,,,
1996,4,Arkansas,0.57,,,
1996,5,California,0.63,,,
1996,6,Colorado,0.58,,,
1996,7,Connecticut,0.62,,,
1996,8,Delaware,0.56,,,
1996,9,District of Columbia,0.62,,,
1996,10,Florida,0.63,,,
1996,11,Georgia,0.58,,,
1996,12,Hawaii,0.55,,,
1996,13,Idaho,0.58,,,
1996,14,Illinois,0.59,,,
1996,15,Indiana,0.56,,,
1996,16,Iowa,0.55,,,
1996,17,Kansas,0.57,,,
1996,18,Kentucky,0.57,,,
1996,19,Louisiana,0.60,,,
1996,20,Maine,0.55,,,
1996,21,Maryland,0.56,,,
1996,22,Massachusetts,0.59,,,
1996,23,Michigan,0.57,,,
1996,24,Minnesota,0.57,,,
1996,25,Mississippi,0.58,,,
1996,26,Missouri,0.57,,,
1996,27,Montana,0.60,,,
1996,28,Nebraska,0.58,,,
1996,29,Nevada,0.61,,,
1996,30,New Hampshire,0.57,,,
1996,31,New Jersey,0.59,,,
1996,32,New Mexico,0.59,,,
1996,33,New York,0.63,,,
1996,34,North Carolina,0.56,,,
1996,35,North Dakota,0.58,,,
1996,36,Ohio,0.55,,,
1996,37,Oklahoma,0.59,,,
1996,38,Oregon,0.57,,,
1996,39,Pennsylvania,0.58,,,
1996,40,Rhode Island,0.56,,,
1996,41,South Carolina,0.56,,,
1996,42,South Dakota,0.60,,,
1996,43,Tennessee,0.58,,,
1996,44,Texas,0.62,,,
1996,45,Utah,0.58,,,
1996,46,Vermont,0.57,,,
1996,47,Virginia,0.56,,,
1996,48,Washington,0.56,,,
1996,49,West Virginia,0.55,,,
1996,50,Wisconsin,0.55,,,
1996,51,Wyoming,0.63,,,
1997,0,United States,0.59,,,
1997,1,Alabama,0.56,,,
1997,2,Alaska,0.61,,,
1997,3,Arizona,0.57,,,
1997,4,Arkansas,0.55,,,
1997,5,California,0.62,,,
1997,6,Colorado,0.58,,,
1997,7,Connecticut,0.63,,,
1997,8,Delaware,0.55,,,
1997,9,District of Columbia,0.61,,,
1997,10,Florida,0.62,,,
1997,11,Georgia,0.57,,,
1997,12,Hawaii,0.54,,,
1997,13,Idaho,0.57,,,
1997,14,Illinois,0.59,,,
1997,15,Indiana,0.54,,,
1997,16,Iowa,0.54,,,
1997,17,Kansas,0.56,,,
1997,18,Kentucky,0.55,,,
1997,19,Louisiana,0.58,,,
1997,20,Maine,0.54,,,
1997,21,Maryland,0.55,,,
1997,22,Massachusetts,0.59,,,
1997,23,Michigan,0.56,,,
1997,24,Minnesota,0.56,,,
1997,25,Mississippi,0.56,,,
1997,26,Missouri,0.56,,,
1997,27,Montana,0.57,,,
1997,28,Nebraska,0.56,,,
1997,29,Nevada,0.60,,,
1997,30,New Hampshire,0.57,,,
1997,31,New Jersey,0.59,,,
1997,32,New Mexico,0.57,,,
1997,33,New York,0.63,,,
1997,34,North Carolina,0.55,,,
1997,35,North Dakota,0.56,,,
1997,36,Ohio,0.54,,,
1997,37,Oklahoma,0.57,,,
1997,38,Oregon,0.56,,,
1997,39,Pennsylvania,0.57,,,
1997,40,Rhode Island,0.56,,,
1997,41,South Carolina,0.54,,,
1997,42,South Dakota,0.58,,,
1997,43,Tennessee,0.57,,,
1997,44,Texas,0.61,,,
1997,45,Utah,0.57,,,
1997,46,Vermont,0.55,,,
1997,47,Virginia,0.56,,,
1997,48,Washington,0.56,,,
1997,49,West Virginia,0.52,,,
1997,50,Wisconsin,0.54,,,
1997,51,Wyoming,0.62,,,
1998,0,United States,0.59,,,
1998,1,Alabama,0.56,,,
1998,2,Alaska,0.59,,,
1998,3,Arizona,0.57,,,
1998,4,Arkansas,0.56,,,
1998,5,California,0.62,,,
1998,6,Colorado,0.59,,,
1998,7,Connecticut,0.64,,,
1998,8,Delaware,0.55,,,
1998,9,District of Columbia,0.63,,,
1998,10,Florida,0.62,,,
1998,11,Georgia,0.58,,,
1998,12,Hawaii,0.56,,,
1998,13,Idaho,0.57,,,
1998,14,Illinois,0.60,,,
1998,15,Indiana,0.55,,,
1998,16,Iowa,0.54,,,
1998,17,Kansas,0.56,,,
1998,18,Kentucky,0.55,,,
1998,19,Louisiana,0.57,,,
1998,20,Maine,0.56,,,
1998,21,Maryland,0.56,,,
1998,22,Massachusetts,0.60,,,
1998,23,Michigan,0.56,,,
1998,24,Minnesota,0.56,,,
1998,25,Mississippi,0.56,,,
1998,26,Missouri,0.57,,,
1998,27,Montana,0.59,,,
1998,28,Nebraska,0.58,,,
1998,29,Nevada,0.61,,,
1998,30,New Hampshire,0.57,,,
1998,31,New Jersey,0.60,,,
1998,32,New Mexico,0.57,,,
1998,33,New York,0.64,,,
1998,34,North Carolina,0.55,,,
1998,35,North Dakota,0.57,,,
1998,36,Ohio,0.54,,,
1998,37,Oklahoma,0.57,,,
1998,38,Oregon,0.57,,,
1998,39,Pennsylvania,0.57,,,
1998,40,Rhode Island,0.56,,,
1998,41,South Carolina,0.56,,,
1998,42,South Dakota,0.59,,,
1998,43,Tennessee,0.57,,,
1998,44,Texas,0.61,,,
1998,45,Utah,0.56,,,
1998,46,Vermont,0.56,,,
1998,47,Virginia,0.56,,,
1998,48,Washington,0.59,,,
1998,49,West Virginia,0.53,,,
1998,50,Wisconsin,0.55,,,
1998,51,Wyoming,0.63,,,
1999,0,United States,0.60,,,
1999,1,Alabama,0.56,,,
1999,2,Alaska,0.58,,,
1999,3,Arizona,0.57,,,
1999,4,Arkansas,0.56,,,
1999,5,California,0.64,,,
1999,6,Colorado,0.60,,,
1999,7,Connecticut,0.64,,,
1999,8,Delaware,0.56,,,
1999,9,District of Columbia,0.56,,,
1999,10,Florida,0.62,,,
1999,11,Georgia,0.59,,,
1999,12,Hawaii,0.56,,,
1999,13,Idaho,0.59,,,
1999,14,Illinois,0.60,,,
1999,15,Indiana,0.55,,,
1999,16,Iowa,0.54,,,
1999,17,Kansas,0.57,,,
1999,18,Kentucky,0.56,,,
1999,19,Louisiana,0.57,,,
1999,20,Maine,0.55,,,
1999,21,Maryland,0.57,,,
1999,22,Massachusetts,0.61,,,
1999,23,Michigan,0.57,,,
1999,24,Minnesota,0.56,,,
1999,25,Mississippi,0.55,,,
1999,26,Missouri,0.57,,,
1999,27,Montana,0.60,,,
1999,28,Nebraska,0.57,,,
1999,29,Nevada,0.61,,,
1999,30,New Hampshire,0.57,,,
1999,31,New Jersey,0.61,,,
1999,32,New Mexico,0.58,,,
1999,33,New York,0.64,,,
1999,34,North Carolina,0.56,,,
1999,35,North Dakota,0.55,,,
1999,36,Ohio,0.54,,,
1999,37,Oklahoma,0.57,,,
1999,38,Oregon,0.57,,,
1999,39,Pennsylvania,0.58,,,
1999,40,Rhode Island,0.57,,,
1999,41,South Carolina,0.55,,,
1999,42,South Dakota,0.60,,,
1999,43,Tennessee,0.57,,,
1999,44,Texas,0.61,,,
1999,45,Utah,0.57,,,
1999,46,Vermont,0.57,,,
1999,47,Virginia,0.57,,,
1999,48,Washington,0.61,,,
1999,49,West Virginia,0.53,,,
1999,50,Wisconsin,0.55,,,
1999,51,Wyoming,0.63,,,
2000,0,United States,0.61,,,
2000,1,Alabama,0.56,,,
2000,2,Alaska,0.57,,,
2000,3,Arizona,0.58,,,
2000,4,Arkansas,0.56,,,
2000,5,California,0.65,,,
2000,6,Colorado,0.61,,,
2000,7,Connecticut,0.66,,,
2000,8,Delaware,0.56,,,
2000,9,District of Columbia,0.64,,,
2000,10,Florida,0.63,,,
2000,11,Georgia,0.59,,,
2000,12,Hawaii,0.56,,,
2000,13,Idaho,0.59,,,
2000,14,Illinois,0.60,,,
2000,15,Indiana,0.55,,,
2000,16,Iowa,0.53,,,
2000,17,Kansas,0.57,,,
2000,18,Kentucky,0.56,,,
2000,19,Louisiana,0.58,,,
2000,20,Maine,0.55,,,
2000,21,Maryland,0.58,,,
2000,22,Massachusetts,0.64,,,
2000,23,Michigan,0.56,,,
2000,24,Minnesota,0.57,,,
2000,25,Mississippi,0.56,,,
2000,26,Missouri,0.57,,,
2000,27,Montana,0.59,,,
2000,28,Nebraska,0.58,,,
2000,29,Nevada,0.62,,,
2000,30,New Hampshire,0.59,,,
2000,31,New Jersey,0.62,,,
2000,32,New Mexico,0.55,,,
2000,33,New York,0.64,,,
2000,34,North Carolina,0.56,,,
2000,35,North Dakota,0.55,,,
2000,36,Ohio,0.54,,,
2000,37,Oklahoma,0.57,,,
2000,38,Oregon,0.58,,,
2000,39,Pennsylvania,0.58,,,
2000,40,Rhode Island,0.57,,,
2000,41,South Carolina,0.55,,,
2000,42,South Dakota,0.58,,,
2000,43,Tennessee,0.57,,,
2000,44,Texas,0.62,,,
2000,45,Utah,0.57,,,
2000,46,Vermont,0.56,,,
2000,47,Virginia,0.58,,,
2000,48,Washington,0.60,,,
2000,49,West Virginia,0.53,,,
2000,50,Wisconsin,0.55,,,
2000,51,Wyoming,0.64,,,
2001,0,United States,0.59,,,
2001,1,Alabama,0.56,,,
2001,2,Alaska,0.57,,,
2001,3,Arizona,0.56,,,
2001,4,Arkansas,0.56,,,
2001,5,California,0.62,,,
2001,6,Colorado,0.58,,,
2001,7,Connecticut,0.65,,,
2001,8,Delaware,0.55,,,
2001,9,District of Columbia,0.62,,,
2001,10,Florida,0.62,,,
2001,11,Georgia,0.58,,,
2001,12,Hawaii,0.55,,,
2001,13,Idaho,0.57,,,
2001,14,Illinois,0.59,,,
2001,15,Indiana,0.54,,,
2001,16,Iowa,0.53,,,
2001,17,Kansas,0.55,,,
2001,18,Kentucky,0.54,,,
2001,19,Louisiana,0.57,,,
2001,20,Maine,0.54,,,
2001,21,Maryland,0.56,,,
2001,22,Massachusetts,0.60,,,
2001,23,Michigan,0.55,,,
2001,24,Minnesota,0.56,,,
2001,25,Mississippi,0.55,,,
2001,26,Missouri,0.56,,,
2001,27,Montana,0.58,,,
2001,28,Nebraska,0.57,,,
2001,29,Nevada,0.60,,,
2001,30,New Hampshire,0.55,,,
2001,31,New Jersey,0.60,,,
2001,32,New Mexico,0.59,,,
2001,33,New York,0.65,,,
2001,34,North Carolina,0.55,,,
2001,35,North Dakota,0.55,,,
2001,36,Ohio,0.53,,,
2001,37,Oklahoma,0.56,,,
2001,38,Oregon,0.56,,,
2001,39,Pennsylvania,0.57,,,
2001,40,Rhode Island,0.56,,,
2001,41,South Carolina,0.55,,,
2001,42,South Dakota,0.57,,,
2001,43,Tennessee,0.56,,,
2001,44,Texas,0.60,,,
2001,45,Utah,0.55,,,
2001,46,Vermont,0.55,,,
2001,47,Virginia,0.56,,,
2001,48,Washington,0.57,,,
2001,49,West Virginia,0.52,,,
2001,50,Wisconsin,0.54,,,
2001,51,Wyoming,0.62,,,
2002,0,United States,0.59,,,
2002,1,Alabama,0.56,,,
2002,2,Alaska,0.57,,,
2002,3,Arizona,0.56,,,
2002,4,Arkansas,0.56,,,
2002,5,California,0.61,,,
2002,6,Colorado,0.57,,,
2002,7,Connecticut,0.63,,,
2002,8,Delaware,0.54,,,
2002,9,District of Columbia,0.61,,,
2002,10,Florida,0.61,,,
2002,11,Georgia,0.57,,,
2002,12,Hawaii,0.54,,,
2002,13,Idaho,0.57,,,
2002,14,Illinois,0.58,,,
2002,15,Indiana,0.54,,,
2002,16,Iowa,0.53,,,
2002,17,Kansas,0.56,,,
2002,18,Kentucky,0.55,,,
2002,19,Louisiana,0.58,,,
2002,20,Maine,0.54,,,
2002,21,Maryland,0.55,,,
2002,22,Massachusetts,0.58,,,
2002,23,Michigan,0.55,,,
2002,24,Minnesota,0.55,,,
2002,25,Mississippi,0.56,,,
2002,26,Missouri,0.56,,,
2002,27,Montana,0.60,,,
2002,28,Nebraska,0.57,,,
2002,29,Nevada,0.60,,,
2002,30,New Hampshire,0.55,,,
2002,31,New Jersey,0.59,,,
2002,32,New Mexico,0.58,,,
2002,33,New York,0.64,,,
2002,34,North Carolina,0.55,,,
2002,35,North Dakota,0.55,,,
2002,36,Ohio,0.53,,,
2002,37,Oklahoma,0.57,,,
2002,38,Oregon,0.56,,,
2002,39,Pennsylvania,0.56,,,
2002,40,Rhode Island,0.55,,,
2002,41,South Carolina,0.55,,,
2002,42,South Dakota,0.58,,,
2002,43,Tennessee,0.57,,,
2002,44,Texas,0.60,,,
2002,45,Utah,0.56,,,
2002,46,Vermont,0.55,,,
2002,47,Virginia,0.55,,,
2002,48,Washington,0.56,,,
2002,49,West Virginia,0.53,,,
2002,50,Wisconsin,0.54,,,
2002,51,Wyoming,0.62,,,
2003,0,United States,0.59,,,
2003,1,Alabama,0.58,,,
2003,2,Alaska,0.58,,,
2003,3,Arizona,0.56,,,
2003,4,Arkansas,0.59,,,
2003,5,California,0.60,,,
2003,6,Colorado,0.57,,,
2003,7,Connecticut,0.61,,,
2003,8,Delaware,0.54,,,
2003,9,District of Columbia,0.60,,,
2003,10,Florida,0.63,,,
2003,11,Georgia,0.58,,,
2003,12,Hawaii,0.55,,,
2003,13,Idaho,0.59,,,
2003,14,Illinois,0.58,,,
2003,15,Indiana,0.55,,,
2003,16,Iowa,0.54,,,
2003,17,Kansas,0.57,,,
2003,18,Kentucky,0.57,,,
2003,19,Louisiana,0.60,,,
2003,20,Maine,0.55,,,
2003,21,Maryland,0.54,,,
2003,22,Massachusetts,0.57,,,
2003,23,Michigan,0.56,,,
2003,24,Minnesota,0.55,,,
2003,25,Mississippi,0.60,,,
2003,26,Missouri,0.57,,,
2003,27,Montana,0.63,,,
2003,28,Nebraska,0.58,,,
2003,29,Nevada,0.60,,,
2003,30,New Hampshire,0.54,,,
2003,31,New Jersey,0.58,,,
2003,32,New Mexico,0.60,,,
2003,33,New York,0.63,,,
2003,34,North Carolina,0.57,,,
2003,35,North Dakota,0.57,,,
2003,36,Ohio,0.54,,,
2003,37,Oklahoma,0.59,,,
2003,38,Oregon,0.57,,,
2003,39,Pennsylvania,0.57,,,
2003,40,Rhode Island,0.55,,,
2003,41,South Carolina,0.57,,,
2003,42,South Dakota,0.60,,,
2003,43,Tennessee,0.58,,,
2003,44,Texas,0.61,,,
2003,45,Utah,0.57,,,
2003,46,Vermont,0.56,,,
2003,47,Virginia,0.54,,,
2003,48,Washington,0.56,,,
2003,49,West Virginia,0.56,,,
2003,50,Wisconsin,0.54,,,
2003,51,Wyoming,0.62,,,
2004,0,United States,0.60,,,
2004,1,Alabama,0.61,,,
2004,2,Alaska,0.59,,,
2004,3,Arizona,0.58,,,
2004,4,Arkansas,0.62,,,
2004,5,California,0.61,,,
2004,6,Colorado,0.57,,,
2004,7,Connecticut,0.61,,,
2004,8,Delaware,0.55,,,
2004,9,District of Columbia,0.60,,,
2004,10,Florida,0.65,,,
2004,11,Georgia,0.60,,,
2004,12,Hawaii,0.57,,,
2004,13,Idaho,0.61,,,
2004,14,Illinois,0.59,,,
2004,15,Indiana,0.56,,,
2004,16,Iowa,0.55,,,
2004,17,Kansas,0.58,,,
2004,18,Kentucky,0.59,,,
2004,19,Louisiana,0.63,,,
2004,20,Maine,0.57,,,
2004,21,Maryland,0.54,,,
2004,22,Massachusetts,0.57,,,
2004,23,Michigan,0.57,,,
2004,24,Minnesota,0.55,,,
2004,25,Mississippi,0.64,,,
2004,26,Missouri,0.59,,,
2004,27,Montana,0.65,,,
2004,28,Nebraska,0.59,,,
2004,29,Nevada,0.61,,,
2004,30,New Hampshire,0.54,,,
2004,31,New Jersey,0.57,,,
2004,32,New Mexico,0.62,,,
2004,33,New York,0.64,,,
2004,34,North Carolina,0.59,,,
2004,35,North Dakota,0.59,,,
2004,36,Ohio,0.56,,,
2004,37,Oklahoma,0.62,,,
2004,38,Oregon,0.58,,,
2004,39,Pennsylvania,0.58,,,
2004,40,Rhode Island,0.56,,,
2004,41,South Carolina,0.60,,,
2004,42,South Dakota,0.62,,,
2004,43,Tennessee,0.60,,,
2004,44,Texas,0.62,,,
2004,45,Utah,0.58,,,
2004,46,Vermont,0.57,,,
2004,47,Virginia,0.55,,,
2004,48,Washington,0.56,,,
2004,49,West Virginia,0.58,,,
2004,50,Wisconsin,0.55,,,
2004,51,Wyoming,0.62,,,
2005,0,United States,0.61,,,
2005,1,Alabama,0.63,,,
2005,2,Alaska,0.59,,,
2005,3,Arizona,0.59,,,
2005,4,Arkansas,0.64,,,
2005,5,California,0.62,,,
2005,6,Colorado,0.58,,,
2005,7,Connecticut,0.61,,,
2005,8,Delaware,0.56,,,
2005,9,District of Columbia,0.60,,,
2005,10,Florida,0.67,,,
2005,11,Georgia,0.62,,,
2005,12,Hawaii,0.58,,,
2005,13,Idaho,0.63,,,
2005,14,Illinois,0.60,,,
2005,15,Indiana,0.58,,,
2005,16,Iowa,0.56,,,
2005,17,Kansas,0.59,,,
2005,18,Kentucky,0.61,,,
2005,19,Louisiana,0.66,,,
2005,20,Maine,0.58,,,
2005,21,Maryland,0.54,,,
2005,22,Massachusetts,0.58,,,
2005,23,Michigan,0.58,,,
2005,24,Minnesota,0.56,,,
2005,25,Mississippi,0.68,,,
2005,26,Missouri,0.61,,,
2005,27,Montana,0.67,,,
2005,28,Nebraska,0.60,,,
2005,29,Nevada,0.63,,,
2005,30,New Hampshire,0.55,,,
2005,31,New Jersey,0.58,,,
2005,32,New Mexico,0.65,,,
2005,33,New York,0.65,,,
2005,34,North Carolina,0.60,,,
2005,35,North Dakota,0.61,,,
2005,36,Ohio,0.57,,,
2005,37,Oklahoma,0.64,,,
2005,38,Oregon,0.59,,,
2005,39,Pennsylvania,0.59,,,
2005,40,Rhode Island,0.57,,,
2005,41,South Carolina,0.62,,,
2005,42,South Dakota,0.64,,,
2005,43,Tennessee,0.62,,,
2005,44,Texas,0.64,,,
2005,45,Utah,0.59,,,
2005,46,Vermont,0.59,,,
2005,47,Virginia,0.55,,,
2005,48,Washington,0.56,,,
2005,49,West Virginia,0.60,,,
2005,50,Wisconsin,0.57,,,
2005,51,Wyoming,0.63,,,
2006,0,United States,0.62,,,
2006,1,Alabama,0.65,,,
2006,2,Alaska,0.57,,,
2006,3,Arizona,0.60,,,
2006,4,Arkansas,0.67,,,
2006,5,California,0.62,,,
2006,6,Colorado,0.59,,,
2006,7,Connecticut,0.62,,,
2006,8,Delaware,0.56,,,
2006,9,District of Columbia,0.60,,,
2006,10,Florida,0.68,,,
2006,11,Georgia,0.63,,,
2006,12,Hawaii,0.57,,,
2006,13,Idaho,0.64,,,
2006,14,Illinois,0.61,,,
2006,15,Indiana,0.59,,,
2006,16,Iowa,0.57,,,
2006,17,Kansas,0.60,,,
2006,18,Kentucky,0.63,,,
2006,19,Louisiana,0.67,,,
2006,20,Maine,0.60,,,
2006,21,Maryland,0.55,,,
2006,22,Massachusetts,0.59,,,
2006,23,Michigan,0.60,,,
2006,24,Minnesota,0.57,,,
2006,25,Mississippi,0.71,,,
2006,26,Missouri,0.62,,,
2006,27,Montana,0.66,,,
2006,28,Nebraska,0.61,,,
2006,29,Nevada,0.63,,,
2006,30,New Hampshire,0.56,,,
2006,31,New Jersey,0.59,,,
2006,32,New Mexico,0.65,,,
2006,33,New York,0.66,,,
2006,34,North Carolina,0.62,,,
2006,35,North Dakota,0.61,,,
2006,36,Ohio,0.59,,,
2006,37,Oklahoma,0.65,,,
2006,38,Oregon,0.59,,,
2006,39,Pennsylvania,0.61,,,
2006,40,Rhode Island,0.59,,,
2006,41,South Carolina,0.64,,,
2006,42,South Dakota,0.64,,,
2006,43,Tennessee,0.64,,,
2006,44,Texas,0.64,,,
2006,45,Utah,0.59,,,
2006,46,Vermont,0.60,,,
2006,47,Virginia,0.56,,,
2006,48,Washington,0.57,,,
2006,49,West Virginia,0.64,,,
2006,50,Wisconsin,0.58,,,
2006,51,Wyoming,0.63,,,
2007,0,United States,0.63,,,
2007,1,Alabama,0.65,,,
2007,2,Alaska,0.56,,,
2007,3,Arizona,0.60,,,
2007,4,Arkansas,0.67,,,
2007,5,California,0.63,,,
2007,6,Colorado,0.59,,,
2007,7,Connecticut,0.63,,,
2007,8,Delaware,0.56,,,
2007,9,District of Columbia,0.60,,,
2007,10,Florida,0.69,,,
2007,11,Georgia,0.64,,,
2007,12,Hawaii,0.57,,,
2007,13,Idaho,0.64,,,
2007,14,Illinois,0.61,,,
2007,15,Indiana,0.60,,,
2007,16,Iowa,0.57,,,
2007,17,Kansas,0.60,,,
2007,18,Kentucky,0.63,,,
2007,19,Louisiana,0.68,,,
2007,20,Maine,0.60,,,
2007,21,Maryland,0.55,,,
2007,22,Massachusetts,0.60,,,
2007,23,Michigan,0.61,,,
2007,24,Minnesota,0.58,,,
2007,25,Mississippi,0.71,,,
2007,26,Missouri,0.62,,,
2007,27,Montana,0.66,,,
2007,28,Nebraska,0.60,,,
2007,29,Nevada,0.63,,,
2007,30,New Hampshire,0.56,,,
2007,31,New Jersey,0.59,,,
2007,32,New Mexico,0.65,,,
2007,33,New York,0.66,,,
2007,34,North Carolina,0.62,,,
2007,35,North Dakota,0.60,,,
2007,36,Ohio,0.59,,,
2007,37,Oklahoma,0.64,,,
2007,38,Oregon,0.60,,,
2007,39,Pennsylvania,0.61,,,
2007,40,Rhode Island,0.59,,,
2007,41,South Carolina,0.64,,,
2007,42,South Dakota,0.64,,,
2007,43,Tennessee,0.65,,,
2007,44,Texas,0.65,,,
2007,45,Utah,0.59,,,
2007,46,Vermont,0.61,,,
2007,47,Virginia,0.57,,,
2007,48,Washington,0.57,,,
2007,49,West Virginia,0.63,,,
2007,50,Wisconsin,0.58,,,
2007,51,Wyoming,0.64,,,
2008,0,United States,0.63,,,
2008,1,Alabama,0.64,,,
2008,2,Alaska,0.56,,,
2008,3,Arizona,0.60,,,
2008,4,Arkansas,0.67,,,
2008,5,California,0.63,,,
2008,6,Colorado,0.58,,,
2008,7,Connecticut,0.62,,,
2008,8,Delaware,0.56,,,
2008,9,District of Columbia,0.60,,,
2008,10,Florida,0.68,,,
2008,11,Georgia,0.65,,,
2008,12,Hawaii,0.57,,,
2008,13,Idaho,0.63,,,
2008,14,Illinois,0.61,,,
2008,15,Indiana,0.60,,,
2008,16,Iowa,0.57,,,
2008,17,Kansas,0.60,,,
2008,18,Kentucky,0.63,,,
2008,19,Louisiana,0.66,,,
2008,20,Maine,0.60,,,
2008,21,Maryland,0.55,,,
2008,22,Massachusetts,0.59,,,
2008,23,Michigan,0.61,,,
2008,24,Minnesota,0.57,,,
2008,25,Mississippi,0.70,,,
2008,26,Missouri,0.62,,,
2008,27,Montana,0.66,,,
2008,28,Nebraska,0.60,,,
2008,29,Nevada,0.62,,,
2008,30,New Hampshire,0.56,,,
2008,31,New Jersey,0.59,,,
2008,32,New Mexico,0.65,,,
2008,33,New York,0.66,,,
2008,34,North Carolina,0.62,,,
2008,35,North Dakota,0.59,,,
2008,36,Ohio,0.59,,,
2008,37,Oklahoma,0.64,,,
2008,38,Oregon,0.60,,,
2008,39,Pennsylvania,0.61,,,
2008,40,Rhode Island,0.59,,,
2008,41,South Carolina,0.64,,,
2008,42,South Dakota,0.63,,,
2008,43,Tennessee,0.65,,,
2008,44,Texas,0.64,,,
2008,45,Utah,0.59,,,
2008,46,Vermont,0.60,,,
2008,47,Virginia,0.57,,,
2008,48,Washington,0.57,,,
2008,49,West Virginia,0.64,,,
2008,50,Wisconsin,0.58,,,
2008,51,Wyoming,0.62,,,
2009,0,United States,0.62,,,
2009,1,Alabama,0.62,,,
2009,2,Alaska,0.57,,,
2009,3,Arizona,0.61,,,
2009,4,Arkansas,0.63,,,
2009,5,California,0.64,,,
2009,6,Colorado,0.59,,,
2009,7,Connecticut,0.64,,,
2009,8,Delaware,0.56,,,
2009,9,District of Columbia,0.62,,,
2009,10,Florida,0.68,,,
2009,11,Georgia,0.65,,,
2009,12,Hawaii,0.57,,,
2009,13,Idaho,0.63,,,
2009,14,Illinois,0.61,,,
2009,15,Indiana,0.59,,,
2009,16,Iowa,0.56,,,
2009,17,Kansas,0.60,,,
2009,18,Kentucky,0.60,,,
2009,19,Louisiana,0.64,,,
2009,20,Maine,0.57,,,
2009,21,Maryland,0.56,,,
2009,22,Massachusetts,0.60,,,
2009,23,Michigan,0.61,,,
2009,24,Minnesota,0.58,,,
2009,25,Mississippi,0.65,,,
2009,26,Missouri,0.60,,,
2009,27,Montana,0.64,,,
2009,28,Nebraska,0.59,,,
2009,29,Nevada,0.64,,,
2009,30,New Hampshire,0.57,,,
2009,31,New Jersey,0.60,,,
2009,32,New Mexico,0.63,,,
2009,33,New York,0.66,,,
2009,34,North Carolina,0.60,,,
2009,35,North Dakota,0.58,,,
2009,36,Ohio,0.58,,,
2009,37,Oklahoma,0.61,,,
2009,38,Oregon,0.59,,,
2009,39,Pennsylvania,0.60,,,
2009,40,Rhode Island,0.58,,,
2009,41,South Carolina,0.61,,,
2009,42,South Dakota,0.62,,,
2009,43,Tennessee,0.62,,,
2009,44,Texas,0.64,,,
2009,45,Utah,0.59,,,
2009,46,Vermont,0.59,,,
2009,47,Virginia,0.57,,,
2009,48,Washington,0.57,,,
2009,49,West Virginia,0.58,,,
2009,50,Wisconsin,0.58,,,
2009,51,Wyoming,0.63,,,
2010,0,United States,0.63,,,
2010,1,Alabama,0.59,,,
2010,2,Alaska,0.56,,,
2010,3,Arizona,0.62,,,
2010,4,Arkansas,0.59,,,
2010,5,California,0.67,,,
2010,6,Colorado,0.61,,,
2010,7,Connecticut,0.67,,,
2010,8,Delaware,0.56,,,
2010,9,District of Columbia,0.64,,,
2010,10,Florida,0.68,,,
2010,11,Georgia,0.63,,,
2010,12,Hawaii,0.56,,,
2010,13,Idaho,0.63,,,
2010,14,Illinois,0.62,,,
2010,15,Indiana,0.57,,,
2010,16,Iowa,0.55,,,
2010,17,Kansas,0.59,,,
2010,18,Kentucky,0.57,,,
2010,19,Louisiana,0.62,,,
2010,20,Maine,0.55,,,
2010,21,Maryland,0.57,,,
2010,22,Massachusetts,0.63,,,
2010,23,Michigan,0.60,,,
2010,24,Minnesota,0.59,,,
2010,25,Mississippi,0.61,,,
2010,26,Missouri,0.59,,,
2010,27,Montana,0.61,,,
2010,28,Nebraska,0.58,,,
2010,29,Nevada,0.68,,,
2010,30,New Hampshire,0.58,,,
2010,31,New Jersey,0.62,,,
2010,32,New Mexico,0.59,,,
2010,33,New York,0.68,,,
2010,34,North Carolina,0.58,,,
2010,35,North Dakota,0.57,,,
2010,36,Ohio,0.56,,,
2010,37,Oklahoma,0.59,,,
2010,38,Oregon,0.58,,,
2010,39,Pennsylvania,0.59,,,
2010,40,Rhode Island,0.58,,,
2010,41,South Carolina,0.58,,,
2010,42,South Dakota,0.60,,,
2010,43,Tennessee,0.60,,,
2010,44,Texas,0.63,,,
2010,45,Utah,0.59,,,
2010,46,Vermont,0.57,,,
2010,47,Virginia,0.59,,,
2010,48,Washington,0.59,,,
2010,49,West Virginia,0.54,,,
2010,50,Wisconsin,0.58,,,
2010,51,Wyoming,0.66,,,
2011,0,United States,0.63,,,
2011,1,Alabama,0.59,,,
2011,2,Alaska,0.57,,,
2011,3,Arizona,0.62,,,
2011,4,Arkansas,0.61,,,
2011,5,California,0.67,,,
2011,6,Colorado,0.62,,,
2011,7,Connecticut,0.68,,,
2011,8,Delaware,0.56,,,
2011,9,District of Columbia,0.64,,,
2011,10,Florida,0.69,,,
2011,11,Georgia,0.64,,,
2011,12,Hawaii,0.57,,,
2011,13,Idaho,0.63,,,
2011,14,Illinois,0.63,,,
2011,15,Indiana,0.58,,,
2011,16,Iowa,0.56,,,
2011,17,Kansas,0.60,,,
2011,18,Kentucky,0.57,,,
2011,19,Louisiana,0.59,,,
2011,20,Maine,0.56,,,
2011,21,Maryland,0.58,,,
2011,22,Massachusetts,0.64,,,
2011,23,Michigan,0.60,,,
